propername	batch	medium	salt	temperature	replicate	GrowthBin
P_sp_2pS	w4	MM	2.5	37	4	0
P_sp_2pS	w4	MM	2.5	37	5	0
P_sp_2pS	w4	MM	5	25	1	1
P_sp_2pS	w4	MM	5	25	2	1
P_sp_2pS	w4	MM	5	25	3	1
P_sp_2pS	w4	MM	5	25	4	1
P_sp_2pS	w4	MM	5	25	5	1
P_sp_2pS	w4	MM	5	37	1	0
P_sp_2pS	w4	MM	5	37	2	0
P_sp_2pS	w4	MM	5	37	3	0
P_sp_2pS	w4	MM	5	37	4	0
P_sp_2pS	w4	MM	5	37	5	0
P_sp_2pS	w4	MM	10	25	1	1
P_sp_2pS	w4	MM	10	25	2	1
P_sp_2pS	w4	MM	10	25	3	1
P_sp_2pS	w4	MM	10	25	4	1
P_sp_2pS	w4	MM	10	25	5	1
P_sp_2pS	w4	MM	10	37	1	0
P_sp_2pS	w4	MM	10	37	2	0
P_sp_2pS	w4	MM	10	37	3	0
P_sp_2pS	w4	MM	10	37	4	0
P_sp_2pS	w4	MM	10	37	5	0
P_sp_2pS	w4r	LB	0	4	1	1
P_sp_2pS	w4r	LB	0	4	2	1
P_sp_2pS	w4r	LB	0	4	3	1
P_sp_2pS	w4r	LB	0	4	4	1
P_sp_2pS	w4r	LB	0	4	5	1
P_sp_2pS	w4r	LB	0	25	1	1
P_sp_2pS	w4r	LB	0	25	2	1
P_sp_2pS	w4r	LB	0	25	3	1
P_sp_2pS	w4r	LB	0	25	4	1
P_sp_2pS	w4r	LB	0	25	5	1
P_sp_2pS	w4r	MM	0	4	1	1
P_sp_2pS	w4r	MM	0	4	2	1
P_sp_2pS	w4r	MM	0	4	3	1
P_sp_2pS	w4r	MM	0	4	4	1
P_sp_2pS	w4r	MM	0	4	5	1
P_sp_2pS	w4r	MM	2.5	4	1	1
P_sp_2pS	w4r	MM	2.5	4	2	1
P_sp_2pS	w4r	MM	2.5	4	3	1
P_sp_2pS	w4r	MM	2.5	4	4	1
P_sp_2pS	w4r	MM	2.5	4	5	1
P_sp_2pS	w4r	MM	5	4	1	1
P_sp_2pS	w4r	MM	5	4	2	1
P_sp_2pS	w4r	MM	5	4	3	1
P_sp_2pS	w4r	MM	5	4	4	1
P_sp_2pS	w4r	MM	5	4	5	1
P_sp_2pS	w4r2	MM	10	4	1	1
P_sp_2pS	w4r2	MM	10	4	2	0
P_sp_2pS	w4r2	MM	10	4	3	0
P_sp_2pS	w4r2	MM	10	4	4	0
P_sp_2pS	w4r2	MM	10	4	5	0
P_sp_CMS30	w4	LB	0	37	1	0
P_sp_CMS30	w4	LB	0	37	2	0
P_sp_CMS30	w4	LB	0	37	3	0
P_sp_CMS30	w4	LB	0	37	4	0
P_sp_CMS30	w4	LB	0	37	5	0
P_sp_CMS30	w4	LB	2.5	4	1	1
P_sp_CMS30	w4	LB	2.5	4	2	1
P_sp_CMS30	w4	LB	2.5	4	3	1
P_sp_CMS30	w4	LB	2.5	4	4	1
P_sp_CMS30	w4	LB	2.5	4	5	1
P_sp_CMS30	w4	LB	2.5	25	1	1
P_sp_CMS30	w4	LB	2.5	25	2	1
P_sp_CMS30	w4	LB	2.5	25	3	1
P_sp_CMS30	w4	LB	2.5	25	4	1
P_sp_CMS30	w4	LB	2.5	25	5	1
P_sp_CMS30	w4	LB	2.5	37	1	1
P_sp_CMS30	w4	LB	2.5	37	2	1
P_sp_CMS30	w4	LB	2.5	37	3	1
P_sp_CMS30	w4	LB	2.5	37	4	1
P_sp_CMS30	w4	LB	2.5	37	5	1
P_sp_CMS30	w4	LB	5	4	1	1
P_sp_CMS30	w4	LB	5	4	2	1
P_sp_CMS30	w4	LB	5	4	3	1
P_sp_CMS30	w4	LB	5	4	4	1
P_sp_CMS30	w4	LB	5	4	5	1
P_sp_CMS30	w4	LB	5	25	1	1
P_sp_CMS30	w4	LB	5	25	2	1
P_sp_CMS30	w4	LB	5	25	3	1
P_sp_CMS30	w4	LB	5	25	4	1
P_sp_CMS30	w4	LB	5	25	5	1
P_sp_CMS30	w4	LB	5	37	1	0
P_sp_CMS30	w4	LB	5	37	2	0
P_sp_CMS30	w4	LB	5	37	3	0
P_sp_CMS30	w4	LB	5	37	4	0
P_sp_CMS30	w4	LB	5	37	5	0
P_sp_CMS30	w4	LB	10	4	1	1
P_sp_CMS30	w4	LB	10	4	2	1
P_sp_CMS30	w4	LB	10	4	3	1
P_sp_CMS30	w4	LB	10	4	4	1
P_sp_CMS30	w4	LB	10	4	5	1
P_sp_CMS30	w4	LB	10	25	1	0
P_sp_CMS30	w4	LB	10	25	2	0
P_sp_CMS30	w4	LB	10	25	3	0
P_sp_CMS30	w4	LB	10	25	4	1
P_sp_CMS30	w4	LB	10	25	5	1
P_sp_CMS30	w4	LB	10	37	1	0
P_sp_CMS30	w4	LB	10	37	2	0
P_sp_CMS30	w4	LB	10	37	3	0
P_sp_CMS30	w4	LB	10	37	4	0
P_sp_CMS30	w4	LB	10	37	5	0
P_sp_CMS30	w4	MM	0	25	1	1
P_sp_CMS30	w4	MM	0	25	2	1
P_sp_CMS30	w4	MM	0	25	3	1
P_sp_CMS30	w4	MM	0	25	4	1
P_sp_CMS30	w4	MM	0	25	5	1
P_sp_CMS30	w4	MM	0	37	1	0
P_sp_CMS30	w4	MM	0	37	2	0
P_sp_CMS30	w4	MM	0	37	3	0
P_sp_CMS30	w4	MM	0	37	4	0
P_sp_CMS30	w4	MM	0	37	5	0
P_sp_CMS30	w4	MM	2.5	25	1	1
P_sp_CMS30	w4	MM	2.5	25	2	1
P_sp_CMS30	w4	MM	2.5	25	3	1
P_sp_CMS30	w4	MM	2.5	25	4	1
P_sp_CMS30	w4	MM	2.5	25	5	1
P_sp_CMS30	w4	MM	2.5	37	1	0
P_sp_CMS30	w4	MM	2.5	37	2	0
P_sp_CMS30	w4	MM	2.5	37	3	0
P_sp_CMS30	w4	MM	2.5	37	4	0
P_sp_CMS30	w4	MM	2.5	37	5	0
P_sp_CMS30	w4	MM	5	25	1	1
P_sp_CMS30	w4	MM	5	25	2	1
P_sp_CMS30	w4	MM	5	25	3	0
P_sp_CMS30	w4	MM	5	25	4	1
P_sp_CMS30	w4	MM	5	25	5	1
P_sp_CMS30	w4	MM	5	37	1	0
P_sp_CMS30	w4	MM	5	37	2	0
P_sp_CMS30	w4	MM	5	37	3	0
P_sp_CMS30	w4	MM	5	37	4	0
P_sp_CMS30	w4	MM	5	37	5	0
P_sp_CMS30	w4	MM	10	25	1	0
P_sp_CMS30	w4	MM	10	25	2	0
P_sp_CMS30	w4	MM	10	25	3	0
P_sp_CMS30	w4	MM	10	25	4	0
P_sp_CMS30	w4	MM	10	25	5	0
P_sp_CMS30	w4	MM	10	37	1	0
P_sp_CMS30	w4	MM	10	37	2	0
P_sp_CMS30	w4	MM	10	37	3	0
P_sp_CMS30	w4	MM	10	37	4	0
P_sp_CMS30	w4	MM	10	37	5	0
P_sp_CMS30	w4r	LB	0	4	1	1
P_sp_CMS30	w4r	LB	0	4	2	1
P_sp_CMS30	w4r	LB	0	4	3	1
P_sp_CMS30	w4r	LB	0	4	4	1
P_sp_CMS30	w4r	LB	0	4	5	1
P_sp_CMS30	w4r	LB	0	25	1	1
P_sp_CMS30	w4r	LB	0	25	2	1
P_sp_CMS30	w4r	LB	0	25	3	1
P_sp_CMS30	w4r	LB	0	25	4	1
P_sp_CMS30	w4r	LB	0	25	5	1
P_sp_CMS30	w4r	MM	0	4	1	1
P_sp_CMS30	w4r	MM	0	4	2	1
P_sp_CMS30	w4r	MM	0	4	3	1
P_sp_CMS30	w4r	MM	0	4	4	1
P_sp_CMS30	w4r	MM	0	4	5	1
P_sp_CMS30	w4r	MM	2.5	4	1	1
P_sp_CMS30	w4r	MM	2.5	4	2	1
P_sp_CMS30	w4r	MM	2.5	4	3	1
P_sp_CMS30	w4r	MM	2.5	4	4	1
P_sp_CMS30	w4r	MM	2.5	4	5	1
P_sp_CMS30	w4r	MM	5	4	1	1
P_sp_CMS30	w4r	MM	5	4	2	1
P_sp_CMS30	w4r	MM	5	4	3	1
P_sp_CMS30	w4r	MM	5	4	4	1
P_sp_CMS30	w4r	MM	5	4	5	1
P_sp_CMS30	w4r2	MM	10	4	1	0
P_sp_CMS30	w4r2	MM	10	4	2	0
P_sp_CMS30	w4r2	MM	10	4	3	0
P_sp_CMS30	w4r2	MM	10	4	4	0
P_sp_CMS30	w4r2	MM	10	4	5	0
P_sp_DD43	w7	LB	0	4	1	1
P_sp_DD43	w7	LB	0	4	2	1
P_sp_DD43	w7	LB	0	4	3	1
P_sp_DD43	w7	LB	0	4	4	1
P_sp_DD43	w7	LB	0	4	5	1
P_sp_DD43	w7	LB	0	25	1	1
P_sp_DD43	w7	LB	0	25	2	1
P_sp_DD43	w7	LB	0	25	3	1
P_sp_DD43	w7	LB	0	25	4	1
P_sp_DD43	w7	LB	0	25	5	1
P_sp_DD43	w7	LB	0	37	1	0
P_sp_DD43	w7	LB	0	37	2	0
P_sp_DD43	w7	LB	0	37	3	0
P_sp_DD43	w7	LB	0	37	4	0
P_sp_DD43	w7	LB	0	37	5	0
P_sp_DD43	w7	LB	2.5	4	1	1
P_sp_DD43	w7	LB	2.5	4	2	1
P_sp_DD43	w7	LB	2.5	4	3	1
P_sp_DD43	w7	LB	2.5	4	4	1
P_sp_DD43	w7	LB	2.5	4	5	1
P_sp_DD43	w7	LB	2.5	25	1	1
P_sp_DD43	w7	LB	2.5	25	2	1
P_sp_DD43	w7	LB	2.5	25	3	1
P_sp_DD43	w7	LB	2.5	25	4	1
P_sp_DD43	w7	LB	2.5	25	5	1
P_sp_DD43	w7	LB	2.5	37	1	0
P_sp_DD43	w7	LB	2.5	37	2	0
P_sp_DD43	w7	LB	2.5	37	3	0
P_sp_DD43	w7	LB	2.5	37	4	0
P_sp_DD43	w7	LB	2.5	37	5	0
P_sp_DD43	w7	LB	5	4	1	1
P_sp_DD43	w7	LB	5	4	2	0
P_sp_DD43	w7	LB	5	4	3	1
P_sp_DD43	w7	LB	5	4	4	0
P_sp_DD43	w7	LB	5	4	5	0
P_sp_DD43	w7	LB	5	25	1	1
P_sp_DD43	w7	LB	5	25	2	1
P_sp_DD43	w7	LB	5	25	3	1
P_sp_DD43	w7	LB	5	25	4	1
P_sp_DD43	w7	LB	5	25	5	1
P_sp_DD43	w7	LB	5	37	1	0
P_sp_DD43	w7	LB	5	37	2	0
P_sp_DD43	w7	LB	5	37	3	0
P_sp_DD43	w7	LB	5	37	4	0
P_sp_DD43	w7	LB	5	37	5	0
P_sp_DD43	w7	LB	10	4	1	0
P_sp_DD43	w7	LB	10	4	2	0
P_sp_DD43	w7	LB	10	4	3	0
P_sp_DD43	w7	LB	10	4	4	0
P_sp_DD43	w7	LB	10	4	5	0
P_sp_DD43	w7	LB	10	25	1	0
P_sp_DD43	w7	LB	10	25	2	0
P_sp_DD43	w7	LB	10	25	3	0
P_sp_DD43	w7	LB	10	25	4	0
P_sp_DD43	w7	LB	10	25	5	0
P_sp_DD43	w7	LB	10	37	1	0
P_sp_DD43	w7	LB	10	37	2	0
P_sp_DD43	w7	LB	10	37	3	0
P_sp_DD43	w7	LB	10	37	4	0
P_sp_DD43	w7	LB	10	37	5	0
P_sp_DD43	w7	MM	0	4	1	1
P_sp_DD43	w7	MM	0	4	2	1
P_sp_DD43	w7	MM	0	4	3	1
P_sp_DD43	w7	MM	0	4	4	1
P_sp_DD43	w7	MM	0	4	5	1
P_sp_DD43	w7	MM	0	37	1	0
P_sp_DD43	w7	MM	0	37	2	0
P_sp_DD43	w7	MM	0	37	3	0
P_sp_DD43	w7	MM	0	37	4	0
P_sp_DD43	w7	MM	0	37	5	0
P_sp_DD43	w7	MM	2.5	4	1	0
P_sp_DD43	w7	MM	2.5	4	2	0
P_sp_DD43	w7	MM	2.5	4	3	0
P_sp_DD43	w7	MM	2.5	4	4	0
P_sp_DD43	w7	MM	2.5	4	5	0
P_sp_DD43	w7	MM	2.5	37	1	0
P_sp_DD43	w7	MM	2.5	37	2	0
P_sp_DD43	w7	MM	2.5	37	3	0
P_sp_DD43	w7	MM	2.5	37	4	0
P_sp_DD43	w7	MM	2.5	37	5	0
P_sp_DD43	w7	MM	5	4	1	0
P_sp_DD43	w7	MM	5	4	2	0
P_sp_DD43	w7	MM	5	4	3	0
P_sp_DD43	w7	MM	5	4	4	0
P_sp_DD43	w7	MM	5	4	5	0
P_sp_DD43	w7	MM	5	37	1	0
P_sp_DD43	w7	MM	5	37	2	0
P_sp_DD43	w7	MM	5	37	3	0
P_sp_DD43	w7	MM	5	37	4	0
P_sp_DD43	w7	MM	5	37	5	0
P_sp_DD43	w7	MM	10	4	1	0
P_sp_DD43	w7	MM	10	4	2	0
P_sp_DD43	w7	MM	10	4	3	0
P_sp_DD43	w7	MM	10	4	4	0
P_sp_DD43	w7	MM	10	4	5	0
P_sp_DD43	w7	MM	10	37	1	0
P_sp_DD43	w7	MM	10	37	2	0
P_sp_DD43	w7	MM	10	37	3	0
P_sp_DD43	w7	MM	10	37	4	0
P_sp_DD43	w7	MM	10	37	5	0
P_sp_DD43	w7r	MM	0	25	1	1
P_sp_DD43	w7r	MM	0	25	2	1
P_sp_DD43	w7r	MM	0	25	3	1
P_sp_DD43	w7r	MM	0	25	4	1
P_sp_DD43	w7r	MM	0	25	5	1
P_sp_DD43	w7r	MM	2.5	25	1	0
P_sp_DD43	w7r	MM	2.5	25	2	0
P_sp_DD43	w7r	MM	2.5	25	3	0
P_sp_DD43	w7r	MM	2.5	25	4	0
P_sp_DD43	w7r	MM	2.5	25	5	0
P_sp_DD43	w7r	MM	5	25	1	0
P_sp_DD43	w7r	MM	5	25	2	0
P_sp_DD43	w7r	MM	5	25	3	0
P_sp_DD43	w7r	MM	5	25	4	0
P_sp_DD43	w7r	MM	5	25	5	0
P_sp_DD43	w7r	MM	10	25	1	0
P_sp_DD43	w7r	MM	10	25	2	0
P_sp_DD43	w7r	MM	10	25	3	0
P_sp_DD43	w7r	MM	10	25	4	0
P_sp_DD43	w7r	MM	10	25	5	0
P_sp_H7-1	w4	LB	0	37	1	1
P_sp_H7-1	w4	LB	0	37	2	1
P_sp_H7-1	w4	LB	0	37	3	1
P_sp_H7-1	w4	LB	0	37	4	1
P_sp_H7-1	w4	LB	0	37	5	1
P_sp_H7-1	w4	LB	2.5	4	1	1
P_sp_H7-1	w4	LB	2.5	4	2	1
P_sp_H7-1	w4	LB	2.5	4	3	1
P_sp_H7-1	w4	LB	2.5	4	4	1
P_sp_H7-1	w4	LB	2.5	4	5	1
P_sp_H7-1	w4	LB	2.5	25	1	1
P_sp_H7-1	w4	LB	2.5	25	2	1
P_sp_H7-1	w4	LB	2.5	25	3	1
P_sp_H7-1	w4	LB	2.5	25	4	1
P_sp_H7-1	w4	LB	2.5	25	5	1
P_sp_H7-1	w4	LB	2.5	37	1	1
P_sp_H7-1	w4	LB	2.5	37	2	1
P_sp_H7-1	w4	LB	2.5	37	3	1
P_sp_H7-1	w4	LB	2.5	37	4	1
P_sp_H7-1	w4	LB	2.5	37	5	1
P_sp_H7-1	w4	LB	5	4	1	1
P_sp_H7-1	w4	LB	5	4	2	1
P_sp_H7-1	w4	LB	5	4	3	1
P_sp_H7-1	w4	LB	5	4	4	1
P_sp_H7-1	w4	LB	5	4	5	1
P_sp_H7-1	w4	LB	5	25	1	1
P_sp_H7-1	w4	LB	5	25	2	1
P_sp_H7-1	w4	LB	5	25	3	1
P_sp_H7-1	w4	LB	5	25	4	1
P_sp_H7-1	w4	LB	5	25	5	1
P_sp_H7-1	w4	LB	5	37	1	0
P_sp_H7-1	w4	LB	5	37	2	0
P_sp_H7-1	w4	LB	5	37	3	0
P_sp_H7-1	w4	LB	5	37	4	1
P_sp_H7-1	w4	LB	5	37	5	0
P_sp_H7-1	w4	LB	10	4	1	0
P_sp_H7-1	w4	LB	10	4	2	0
P_sp_H7-1	w4	LB	10	4	3	1
P_sp_H7-1	w4	LB	10	4	4	0
P_sp_H7-1	w4	LB	10	4	5	1
P_sp_H7-1	w4	LB	10	25	1	0
P_sp_H7-1	w4	LB	10	25	2	0
P_sp_H7-1	w4	LB	10	25	3	0
P_sp_H7-1	w4	LB	10	25	4	0
P_sp_H7-1	w4	LB	10	25	5	0
P_sp_H7-1	w4	LB	10	37	1	0
P_sp_H7-1	w4	LB	10	37	2	0
P_sp_H7-1	w4	LB	10	37	3	0
P_sp_H7-1	w4	LB	10	37	4	0
P_sp_H7-1	w4	LB	10	37	5	0
P_sp_H7-1	w4	MM	0	25	1	0
P_sp_H7-1	w4	MM	0	25	2	1
P_sp_H7-1	w4	MM	0	25	3	1
P_sp_H7-1	w4	MM	0	25	4	0
P_sp_H7-1	w4	MM	0	25	5	0
P_sp_H7-1	w4	MM	0	37	1	0
P_sp_H7-1	w4	MM	0	37	2	0
P_sp_H7-1	w4	MM	0	37	3	1
P_sp_H7-1	w4	MM	0	37	4	1
P_sp_H7-1	w4	MM	0	37	5	1
P_sp_H7-1	w4	MM	2.5	25	1	0
P_sp_H7-1	w4	MM	2.5	25	2	0
P_sp_H7-1	w4	MM	2.5	25	3	0
P_sp_H7-1	w4	MM	2.5	25	4	0
P_sp_H7-1	w4	MM	2.5	25	5	0
P_sp_H7-1	w4	MM	2.5	37	1	0
P_sp_H7-1	w4	MM	2.5	37	2	0
P_sp_H7-1	w4	MM	2.5	37	3	0
P_sp_H7-1	w4	MM	2.5	37	4	0
P_sp_H7-1	w4	MM	2.5	37	5	0
P_sp_H7-1	w4	MM	5	25	1	0
P_sp_H7-1	w4	MM	5	25	2	0
P_sp_H7-1	w4	MM	5	25	3	0
P_sp_H7-1	w4	MM	5	25	4	0
P_sp_H7-1	w4	MM	5	25	5	0
P_sp_H7-1	w4	MM	5	37	1	0
P_sp_H7-1	w4	MM	5	37	2	0
P_sp_H7-1	w4	MM	5	37	3	0
P_sp_H7-1	w4	MM	5	37	4	0
P_sp_H7-1	w4	MM	5	37	5	0
P_sp_H7-1	w4	MM	10	25	1	0
P_sp_H7-1	w4	MM	10	25	2	0
P_sp_H7-1	w4	MM	10	25	3	0
P_sp_H7-1	w4	MM	10	25	4	0
P_sp_H7-1	w4	MM	10	25	5	0
P_sp_H7-1	w4	MM	10	37	1	0
P_sp_H7-1	w4	MM	10	37	2	0
P_sp_H7-1	w4	MM	10	37	3	0
P_sp_H7-1	w4	MM	10	37	4	0
P_sp_H7-1	w4	MM	10	37	5	0
P_sp_H7-1	w4r	LB	0	4	1	1
P_sp_H7-1	w4r	LB	0	4	2	1
P_sp_H7-1	w4r	LB	0	4	3	1
P_sp_H7-1	w4r	LB	0	4	4	1
P_sp_H7-1	w4r	LB	0	4	5	1
P_sp_H7-1	w4r	LB	0	25	1	1
P_sp_H7-1	w4r	LB	0	25	2	1
P_sp_H7-1	w4r	LB	0	25	3	1
P_sp_H7-1	w4r	LB	0	25	4	1
P_sp_H7-1	w4r	LB	0	25	5	1
P_sp_H7-1	w4r	MM	0	4	1	0
P_sp_H7-1	w4r	MM	0	4	2	0
P_sp_H7-1	w4r	MM	0	4	3	0
P_sp_H7-1	w4r	MM	0	4	4	0
P_sp_H7-1	w4r	MM	0	4	5	0
P_sp_H7-1	w4r	MM	2.5	4	1	0
P_sp_H7-1	w4r	MM	2.5	4	2	0
P_sp_H7-1	w4r	MM	2.5	4	3	0
P_sp_H7-1	w4r	MM	2.5	4	4	0
P_sp_H7-1	w4r	MM	2.5	4	5	0
P_sp_H7-1	w4r	MM	5	4	1	1
P_sp_H7-1	w4r	MM	5	4	2	1
P_sp_H7-1	w4r	MM	5	4	3	1
P_sp_H7-1	w4r	MM	5	4	4	1
P_sp_H7-1	w4r	MM	5	4	5	0
P_sp_H7-1	w4r2	MM	10	4	1	0
P_sp_H7-1	w4r2	MM	10	4	2	0
P_sp_H7-1	w4r2	MM	10	4	3	0
P_sp_H7-1	w4r2	MM	10	4	4	0
P_sp_H7-1	w4r2	MM	10	4	5	0
P_sp_H8-1	w5	LB	0	4	1	1
P_sp_H8-1	w5	LB	0	4	2	1
P_sp_H8-1	w5	LB	0	4	3	1
P_sp_H8-1	w5	LB	0	4	4	1
P_sp_H8-1	w5	LB	0	4	5	1
P_sp_H8-1	w5	LB	0	37	1	0
P_sp_H8-1	w5	LB	0	37	2	0
P_sp_H8-1	w5	LB	0	37	3	0
P_sp_H8-1	w5	LB	0	37	4	0
P_sp_H8-1	w5	LB	0	37	5	0
P_sp_H8-1	w5	LB	2.5	4	1	1
P_sp_H8-1	w5	LB	2.5	4	2	1
P_sp_H8-1	w5	LB	2.5	4	3	1
P_sp_H8-1	w5	LB	2.5	4	4	1
P_sp_H8-1	w5	LB	2.5	4	5	1
P_sp_H8-1	w5	LB	2.5	37	1	0
P_sp_H8-1	w5	LB	2.5	37	2	0
P_sp_H8-1	w5	LB	2.5	37	3	0
P_sp_H8-1	w5	LB	2.5	37	4	0
P_sp_H8-1	w5	LB	2.5	37	5	0
P_sp_H8-1	w5	LB	5	4	1	1
P_sp_H8-1	w5	LB	5	4	2	1
P_sp_H8-1	w5	LB	5	4	3	1
P_sp_H8-1	w5	LB	5	4	4	1
P_sp_H8-1	w5	LB	5	4	5	1
P_sp_H8-1	w5	LB	5	37	1	0
P_sp_H8-1	w5	LB	5	37	2	0
P_sp_H8-1	w5	LB	5	37	3	0
P_sp_H8-1	w5	LB	5	37	4	0
P_sp_H8-1	w5	LB	5	37	5	0
P_sp_H8-1	w5	LB	10	4	1	0
P_sp_H8-1	w5	LB	10	4	2	0
P_sp_H8-1	w5	LB	10	4	3	0
P_sp_H8-1	w5	LB	10	4	4	0
P_sp_H8-1	w5	LB	10	4	5	0
P_sp_H8-1	w5	LB	10	37	1	0
P_sp_H8-1	w5	LB	10	37	2	0
P_sp_H8-1	w5	LB	10	37	3	0
P_sp_H8-1	w5	LB	10	37	4	0
P_sp_H8-1	w5	LB	10	37	5	0
P_sp_H8-1	w5	MM	0	25	1	1
P_sp_H8-1	w5	MM	0	25	2	1
P_sp_H8-1	w5	MM	0	25	3	1
P_sp_H8-1	w5	MM	0	25	4	1
P_sp_H8-1	w5	MM	0	25	5	1
P_sp_H8-1	w5	MM	0	37	1	0
P_sp_H8-1	w5	MM	0	37	2	0
P_sp_H8-1	w5	MM	0	37	3	0
P_sp_H8-1	w5	MM	0	37	4	0
P_sp_H8-1	w5	MM	0	37	5	0
P_sp_H8-1	w5	MM	2.5	25	1	1
P_sp_H8-1	w5	MM	2.5	25	2	1
P_sp_H8-1	w5	MM	2.5	25	3	1
P_sp_H8-1	w5	MM	2.5	25	4	1
P_sp_H8-1	w5	MM	2.5	25	5	1
P_sp_H8-1	w5	MM	2.5	37	1	0
P_sp_H8-1	w5	MM	2.5	37	2	0
P_sp_H8-1	w5	MM	2.5	37	3	0
P_sp_H8-1	w5	MM	2.5	37	4	0
P_sp_H8-1	w5	MM	2.5	37	5	0
P_sp_H8-1	w5	MM	5	25	1	0
P_sp_H8-1	w5	MM	5	25	2	0
P_sp_H8-1	w5	MM	5	25	3	0
P_sp_H8-1	w5	MM	5	25	4	0
P_sp_H8-1	w5	MM	5	25	5	0
P_sp_H8-1	w5	MM	5	37	1	0
P_sp_H8-1	w5	MM	5	37	2	0
P_sp_H8-1	w5	MM	5	37	3	0
P_sp_H8-1	w5	MM	5	37	4	0
P_sp_H8-1	w5	MM	5	37	5	0
P_sp_H8-1	w5	MM	10	25	1	0
P_sp_H8-1	w5	MM	10	25	2	0
P_sp_H8-1	w5	MM	10	25	3	0
P_sp_H8-1	w5	MM	10	25	4	0
P_sp_H8-1	w5	MM	10	25	5	0
P_sp_H8-1	w5	MM	10	37	1	0
P_sp_H8-1	w5	MM	10	37	2	0
P_sp_H8-1	w5	MM	10	37	3	0
P_sp_H8-1	w5	MM	10	37	4	0
P_sp_H8-1	w5	MM	10	37	5	0
P_sp_H8-1	w5r	LB	0	25	1	1
P_sp_H8-1	w5r	LB	0	25	2	0
P_sp_H8-1	w5r	LB	0	25	3	0
P_sp_H8-1	w5r	LB	0	25	4	1
P_sp_H8-1	w5r	LB	0	25	5	1
P_sp_H8-1	w5r	LB	2.5	25	1	1
P_sp_H8-1	w5r	LB	2.5	25	2	1
P_sp_H8-1	w5r	LB	2.5	25	3	1
P_sp_H8-1	w5r	LB	2.5	25	4	1
P_sp_H8-1	w5r	LB	2.5	25	5	1
P_sp_H8-1	w5r	LB	5	25	1	1
P_sp_H8-1	w5r	LB	5	25	2	1
P_sp_H8-1	w5r	LB	5	25	3	1
P_sp_H8-1	w5r	LB	5	25	4	1
P_sp_H8-1	w5r	LB	5	25	5	1
P_sp_H8-1	w5r	LB	10	25	1	1
P_sp_H8-1	w5r	LB	10	25	2	1
P_sp_H8-1	w5r	LB	10	25	3	1
P_sp_H8-1	w5r	LB	10	25	4	1
P_sp_H8-1	w5r	LB	10	25	5	1
P_sp_H8-1	w5r	MM	2.5	4	1	0
P_sp_H8-1	w5r	MM	2.5	4	2	0
P_sp_H8-1	w5r	MM	2.5	4	3	0
P_sp_H8-1	w5r	MM	2.5	4	4	0
P_sp_H8-1	w5r	MM	2.5	4	5	0
P_sp_H8-1	w5r	MM	5	4	1	1
P_sp_H8-1	w5r	MM	5	4	2	1
P_sp_H8-1	w5r	MM	5	4	3	1
P_sp_H8-1	w5r	MM	5	4	4	0
P_sp_H8-1	w5r	MM	5	4	5	0
P_sp_H8-1	w5r	MM	10	4	1	0
P_sp_H8-1	w5r	MM	10	4	2	0
P_sp_H8-1	w5r	MM	10	4	3	0
P_sp_H8-1	w5r	MM	10	4	4	0
P_sp_H8-1	w5r	MM	10	4	5	0
P_sp_H8-1	w5r2	MM	0	4	1	0
P_sp_H8-1	w5r2	MM	0	4	2	0
P_sp_H8-1	w5r2	MM	0	4	3	0
P_sp_H8-1	w5r2	MM	0	4	4	0
P_sp_H8-1	w5r2	MM	0	4	5	0
P_sp_H8-1	w8	LB	0	25	1	0
P_sp_H8-1	w8	LB	0	25	2	1
P_sp_H8-1	w8	LB	0	25	3	0
P_sp_H8-1	w8	LB	0	25	4	0
P_sp_H8-1	w8	LB	0	25	5	0
P_sp_H8-1	w8	LB	0	37	1	0
P_sp_H8-1	w8	LB	0	37	2	0
P_sp_H8-1	w8	LB	0	37	3	0
P_sp_H8-1	w8	LB	0	37	4	0
P_sp_H8-1	w8	LB	0	37	5	0
P_sp_H8-1	w8	LB	2.5	25	1	1
P_sp_H8-1	w8	LB	2.5	25	2	1
P_sp_H8-1	w8	LB	2.5	25	3	1
P_sp_H8-1	w8	LB	2.5	25	4	1
P_sp_H8-1	w8	LB	2.5	25	5	1
P_sp_H8-1	w8	LB	2.5	37	1	0
P_sp_H8-1	w8	LB	2.5	37	2	0
P_sp_H8-1	w8	LB	2.5	37	3	0
P_sp_H8-1	w8	LB	2.5	37	4	0
P_sp_H8-1	w8	LB	2.5	37	5	0
P_sp_H8-1	w8	LB	5	25	1	1
P_sp_H8-1	w8	LB	5	25	2	1
P_sp_H8-1	w8	LB	5	25	3	1
P_sp_H8-1	w8	LB	5	25	4	1
P_sp_H8-1	w8	LB	5	25	5	1
P_sp_H8-1	w8	LB	5	37	1	0
P_sp_H8-1	w8	LB	5	37	2	0
P_sp_H8-1	w8	LB	5	37	3	0
P_sp_H8-1	w8	LB	5	37	4	0
P_sp_H8-1	w8	LB	5	37	5	0
P_sp_H8-1	w8	LB	10	25	1	0
P_sp_H8-1	w8	LB	10	25	2	0
P_sp_H8-1	w8	LB	10	25	3	0
P_sp_H8-1	w8	LB	10	25	4	0
P_sp_H8-1	w8	LB	10	25	5	0
P_sp_H8-1	w8	LB	10	37	1	0
P_sp_H8-1	w8	LB	10	37	2	0
P_sp_H8-1	w8	LB	10	37	3	0
